Congestion,Lon,Lat
1,-6.331991,53.321647999999996
1,-6.255151000000001,53.346813
1,-6.251282,53.339451000000004
1,-6.257043,53.348824
1,-6.152171,53.40256899999999
1,-6.251282,53.339451000000004
1,-6.255151000000001,53.346813
1,-6.257043,53.348824
1,-6.234264,53.345348
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.251282,53.339451000000004
1,-6.257043,53.348824
1,-6.234264,53.345348
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.251282,53.339451000000004
1,-6.257043,53.348824
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.257043,53.348824
1,-6.251282,53.339451000000004
1,-6.234264,53.345348
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.251282,53.339451000000004
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.251282,53.339451000000004
1,-6.255151000000001,53.346813
1,-6.152171,53.40256899999999
1,-6.116349,53.391647
1,-6.255151000000001,53.346813
1,-6.259468,53.353058
1,-6.116349,53.391647
1,-6.152171,53.40256899999999
1,-6.118489,53.500027
1,-6.244783999999999,53.331408999999994
1,-6.255151000000001,53.346813
1,-6.259468,53.353058
1,-6.116349,53.391647
1,-6.152171,53.40256899999999
1,-6.118489,53.500027
1,-6.255151000000001,53.346813
1,-6.259468,53.353058
1,-6.244783999999999,53.331408999999994
1,-6.246535,53.33241999999999
1,-6.116349,53.391647
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.118489,53.500027
1,-6.259468,53.353058
1,-6.244783999999999,53.331408999999994
1,-6.246535,53.33241999999999
1,-6.116349,53.391647
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.118489,53.500027
1,-6.244783999999999,53.331408999999994
1,-6.259468,53.353058
1,-6.246535,53.33241999999999
1,-6.116349,53.391647
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.118489,53.500027
1,-6.244783999999999,53.331408999999994
1,-6.259468,53.353058
1,-6.116349,53.391647
1,-6.246535,53.33241999999999
1,-6.152171,53.40256899999999
1,-6.118489,53.500027
1,-6.255151000000001,53.346813
1,-6.244783999999999,53.331408999999994
1,-6.259468,53.353058
1,-6.246535,53.33241999999999
1,-6.118489,53.500027
1,-6.259468,53.353058
1,-6.244783999999999,53.331408999999994
1,-6.255151000000001,53.346813
1,-6.246535,53.33241999999999
1,-6.152171,53.40256899999999
1,-6.118489,53.500027
1,-6.255151000000001,53.346813
1,-6.154078,53.28841
1,-6.244783999999999,53.331408999999994
1,-6.259468,53.353058
1,-6.116349,53.391647
1,-6.246535,53.33241999999999
1,-6.152171,53.40256899999999
1,-6.394923,53.394222
1,-6.255151000000001,53.346813
1,-6.118489,53.500027
1,-6.259468,53.353058
1,-6.244783999999999,53.331408999999994
1,-6.154078,53.28841
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.259468,53.353058
1,-6.244783999999999,53.331408999999994
1,-6.394923,53.394222
1,-6.118489,53.500027
1,-6.259468,53.353058
1,-6.154078,53.28841
1,-6.246535,53.33241999999999
1,-6.116349,53.391647
1,-6.152171,53.40256899999999
1,-6.394923,53.394222
1,-6.427137999999999,53.29081
1,-6.479995,53.277454000000006
1,-6.255151000000001,53.346813
1,-6.259484,53.353092000000004
1,-6.244783999999999,53.331408999999994
1,-6.154078,53.28841
1,-6.136268,53.295292
1,-6.152171,53.40256899999999
1,-6.242182,53.428509
1,-6.308217,53.316338
1,-6.394923,53.394222
1,-6.255151000000001,53.346813
1,-6.228552,53.368857999999996
1,-6.427137999999999,53.29081
1,-6.244783999999999,53.331408999999994
1,-6.479995,53.277454000000006
1,-6.154078,53.28841
1,-6.259484,53.353092000000004
1,-6.136268,53.295292
1,-6.246535,53.33241999999999
1,-6.152171,53.40256899999999
1,-6.242182,53.428509
1,-6.394923,53.394222
1,-6.308217,53.316338
1,-6.244783999999999,53.331408999999994
1,-6.427137999999999,53.29081
1,-6.255151000000001,53.346813
1,-6.479995,53.277454000000006
1,-6.154078,53.28841
1,-6.228552,53.368857999999996
1,-6.246535,53.33241999999999
1,-6.152171,53.40256899999999
1,-6.136268,53.295292
1,-6.242182,53.428509
1,-6.394923,53.394222
1,-6.308217,53.316338
1,-6.255151000000001,53.346813
1,-6.228552,53.368857999999996
1,-6.259484,53.353092000000004
1,-6.244783999999999,53.331408999999994
1,-6.427137999999999,53.29081
1,-6.479995,53.277454000000006
1,-6.154078,53.28841
1,-6.152171,53.40256899999999
1,-6.136268,53.295292
1,-6.242182,53.428509
1,-6.394923,53.394222
1,-6.308217,53.316338
1,-6.427137999999999,53.29081
1,-6.479995,53.277454000000006
1,-6.228552,53.368857999999996
1,-6.244783999999999,53.331408999999994
1,-6.255151000000001,53.346813
1,-6.260155,53.346703000000005
1,-6.136268,53.295292
1,-6.152171,53.40256899999999
1,-6.308217,53.316338
1,-6.394923,53.394222
1,-6.255151000000001,53.346813
1,-6.228552,53.368857999999996
1,-6.154078,53.28841
1,-6.260155,53.346703000000005
1,-6.427137999999999,53.29081
1,-6.479995,53.277454000000006
1,-6.244783999999999,53.331408999999994
1,-6.136268,53.295292
1,-6.152171,53.40256899999999
1,-6.242182,53.428509
1,-6.394923,53.394222
1,-6.308217,53.316338
1,-6.427137999999999,53.29081
1,-6.255151000000001,53.346813
1,-6.228552,53.368857999999996
1,-6.244783999999999,53.331408999999994
1,-6.260155,53.346703000000005
1,-6.152171,53.40256899999999
1,-6.136268,53.295292
1,-6.242182,53.428509
1,-6.394923,53.394222
1,-6.308217,53.316338
1,-6.255151000000001,53.346813
1,-6.228552,53.368857999999996
1,-6.244783999999999,53.331408999999994
1,-6.479995,53.277454000000006
1,-6.260155,53.346703000000005
1,-6.152171,53.40256899999999
1,-6.136268,53.295292
1,-6.308217,53.316338
1,-6.394923,53.394222
1,-6.255151000000001,53.346813
1,-6.244783999999999,53.331408999999994
1,-6.154078,53.28841
1,-6.427137999999999,53.29081
1,-6.136268,53.295292
1,-6.152171,53.40256899999999
1,-6.260155,53.346703000000005
1,-6.242182,53.428509
1,-6.394923,53.394222
1,-6.308217,53.316338
1,-6.255151000000001,53.346813
1,-6.228552,53.368857999999996
1,-6.260155,53.346703000000005
1,-6.152171,53.40256899999999
1,-6.136268,53.295292
1,-6.394923,53.394222
1,-6.308217,53.316338
1,-6.255151000000001,53.346813
1,-6.244783999999999,53.331408999999994
1,-6.260155,53.346703000000005
1,-6.152171,53.40256899999999
1,-6.242182,53.428509
1,-6.394923,53.394222
1,-6.308217,53.316338
1,-6.255151000000001,53.346813
1,-6.228552,53.368857999999996
1,-6.260155,53.346703000000005
1,-6.136268,53.295292
1,-6.152171,53.40256899999999
1,-6.394923,53.394222
1,-6.255151000000001,53.346813
1,-6.152171,53.40256899999999
1,-6.394923,53.394222
1,-6.255151000000001,53.346813
1,-6.260155,53.346703000000005
1,-6.234218,53.345573
1,-6.152171,53.40256899999999
1,-6.394923,53.394222
1,-6.255151000000001,53.346813
1,-6.234218,53.345573
1,-6.152171,53.40256899999999
1,-6.394923,53.394222
1,-6.255151000000001,53.346813
1,-6.234218,53.345573
1,-6.251557,53.33955
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.394923,53.394222
1,-6.151523,53.402699
1,-6.251557,53.33955
1,-6.234218,53.345573
1,-6.152171,53.40256899999999
1,-6.394923,53.394222
1,-6.255151000000001,53.346813
1,-6.151523,53.402699
1,-6.251557,53.33955
1,-6.234218,53.345573
1,-6.152171,53.40256899999999
1,-6.394923,53.394222
1,-6.255151000000001,53.346813
1,-6.151523,53.402699
1,-6.332289,53.321739
1,-6.215799,53.331966
1,-6.251557,53.33955
1,-6.234218,53.345573
1,-6.152171,53.40256899999999
1,-6.394923,53.394222
1,-6.332289,53.321739
1,-6.255151000000001,53.346813
1,-6.215799,53.331966
1,-6.151523,53.402699
1,-6.251557,53.33955
1,-6.234218,53.345573
1,-6.152171,53.40256899999999
1,-6.394923,53.394222
1,-6.332289,53.321739
1,-6.151523,53.402699
1,-6.215799,53.331966
1,-6.255151000000001,53.346813
1,-6.251557,53.33955
1,-6.234218,53.345573
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.394923,53.394222
1,-6.215799,53.331966
1,-6.151523,53.402699
1,-6.251557,53.33955
1,-6.152171,53.40256899999999
1,-6.255151000000001,53.346813
1,-6.151523,53.402699
1,-6.332289,53.321739
1,-6.215799,53.331966
1,-6.263343,53.35205500000001
1,-6.234218,53.345573
1,-6.152171,53.40256899999999
1,-6.216912000000001,53.307041000000005
1,-6.332289,53.321739
1,-6.215799,53.331966
1,-6.151523,53.402699
1,-6.251557,53.33955
1,-6.263343,53.35205500000001
1,-6.152171,53.40256899999999
1,-6.216912000000001,53.307041000000005
1,-6.332289,53.321739
1,-6.215799,53.331966
1,-6.263343,53.35205500000001
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.215799,53.331966
1,-6.151523,53.402699
1,-6.263343,53.35205500000001
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.215799,53.331966
1,-6.332289,53.321739
1,-6.262082,53.353279
1,-6.259451,53.353024
1,-6.263343,53.35205500000001
1,-6.152171,53.40256899999999
1,-6.216948,53.306872999999996
1,-6.215799,53.331966
1,-6.263343,53.35205500000001
1,-6.259451,53.353024
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.259451,53.353024
1,-6.215799,53.331966
1,-6.256824,53.345909
1,-6.152171,53.40256899999999
1,-6.216948,53.306872999999996
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.257792,53.349143999999995
1,-6.216948,53.306872999999996
1,-6.256824,53.345909
1,-6.152171,53.40256899999999
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.257792,53.349143999999995
1,-6.256824,53.345909
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.262926,53.353977
1,-6.215799,53.331966
1,-6.257792,53.349143999999995
1,-6.259451,53.353024
1,-6.216948,53.306872999999996
1,-6.256824,53.345909
1,-6.152171,53.40256899999999
1,-6.262926,53.353977
1,-6.215799,53.331966
1,-6.257792,53.349143999999995
1,-6.259451,53.353024
1,-6.216948,53.306872999999996
1,-6.256824,53.345909
1,-6.152171,53.40256899999999
1,-6.215799,53.331966
1,-6.262926,53.353977
1,-6.259451,53.353024
1,-6.257792,53.349143999999995
1,-6.216948,53.306872999999996
1,-6.256824,53.345909
1,-6.152171,53.40256899999999
1,-6.257075,53.346355
1,-6.262926,53.353977
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.257792,53.349143999999995
1,-6.152171,53.40256899999999
1,-6.216948,53.306872999999996
1,-6.256824,53.345909
1,-6.257075,53.346355
1,-6.262926,53.353977
1,-6.215799,53.331966
1,-6.257792,53.349143999999995
1,-6.259451,53.353024
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.257075,53.346355
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.392265,53.393902000000004
1,-6.256824,53.345909
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.257075,53.346355
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.257792,53.349143999999995
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.257075,53.346355
1,-6.128008,53.399418000000004
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.256824,53.345909
1,-6.257075,53.346355
1,-6.215799,53.331966
1,-6.128383,53.399834
1,-6.259451,53.353024
1,-6.152171,53.40256899999999
1,-6.216948,53.306872999999996
1,-6.257075,53.346355
1,-6.128048000000001,53.399452000000004
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.152171,53.40256899999999
1,-6.296628,53.350639
1,-6.216948,53.306872999999996
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.152171,53.40256899999999
1,-6.216948,53.306872999999996
1,-6.296628,53.350639
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.152171,53.40256899999999
1,-6.216948,53.306872999999996
1,-6.296628,53.350639
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.296628,53.350639
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.246441,53.292549
1,-6.152171,53.40256899999999
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.296628,53.350639
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.246441,53.292549
1,-6.216948,53.306872999999996
1,-6.3739300000000005,53.285915
1,-6.152171,53.40256899999999
1,-6.296628,53.350639
1,-6.259451,53.353024
1,-6.215799,53.331966
1,-6.3739300000000005,53.285915
1,-6.246441,53.292549
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.296628,53.350639
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.246441,53.292549
1,-6.152171,53.40256899999999
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.246441,53.292549
1,-6.3739300000000005,53.285915
1,-6.152171,53.40256899999999
1,-6.216948,53.306872999999996
1,-6.296628,53.350639
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.216948,53.306872999999996
1,-6.3739300000000005,53.285915
1,-6.152171,53.40256899999999
1,-6.246441,53.292549
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.246441,53.292549
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.296628,53.350639
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.246441,53.292549
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.3739300000000005,53.285915
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.152171,53.40256899999999
1,-6.216948,53.306872999999996
1,-6.259451,53.353024
1,-6.215799,53.331966
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.260008999999999,53.346527
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.216948,53.306872999999996
1,-6.3739300000000005,53.285915
1,-6.152171,53.40256899999999
1,-6.240913,53.42646
1,-6.215799,53.331966
1,-6.3739300000000005,53.285915
1,-6.260008999999999,53.346527
1,-6.259451,53.353024
1,-6.216948,53.306872999999996
1,-6.152171,53.40256899999999
1,-6.256530000000001,53.3489
1,-6.240913,53.42646
1,-6.260008999999999,53.346527
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.256530000000001,53.3489
1,-6.152171,53.40256899999999
1,-6.216948,53.306872999999996
1,-6.240913,53.42646
1,-6.260008999999999,53.346527
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.256530000000001,53.3489
1,-6.152171,53.40256899999999
1,-6.216948,53.306872999999996
1,-6.240913,53.42646
1,-6.260008999999999,53.346527
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.151771,53.402542000000004
1,-6.216948,53.306872999999996
1,-6.256530000000001,53.3489
1,-6.240913,53.42646
1,-6.260008999999999,53.346527
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.151771,53.402542000000004
1,-6.256530000000001,53.3489
1,-6.216948,53.306872999999996
1,-6.240913,53.42646
1,-6.260008999999999,53.346527
1,-6.215799,53.331966
1,-6.101348000000001,53.20481899999999
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.256530000000001,53.3489
1,-6.215799,53.331966
1,-6.260008999999999,53.346527
1,-6.101348000000001,53.20481899999999
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.151771,53.402542000000004
1,-6.256193,53.348949
1,-6.240913,53.42646
1,-6.215799,53.331966
1,-6.101348000000001,53.20481899999999
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.215799,53.331966
1,-6.260008999999999,53.346527
1,-6.259451,53.353024
1,-6.101348000000001,53.20481899999999
1,-6.216948,53.306872999999996
1,-6.240913,53.42646
1,-6.101348000000001,53.20481899999999
1,-6.429458,53.338772
1,-6.215799,53.331966
1,-6.296474,53.350475
1,-6.259451,53.353024
1,-6.216948,53.306872999999996
1,-6.3739300000000005,53.285915
1,-6.256193,53.348949
1,-6.429444999999999,53.338799
1,-6.101348000000001,53.20481899999999
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.296474,53.350475
1,-6.251151,53.339401
1,-6.216948,53.306872999999996
1,-6.3739300000000005,53.285915
1,-6.215799,53.331966
1,-6.429401,53.338882
1,-6.101348000000001,53.20481899999999
1,-6.296474,53.350475
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.251151,53.339401
1,-6.256193,53.348949
1,-6.215799,53.331966
1,-6.101348000000001,53.20481899999999
1,-6.296474,53.350475
1,-6.259451,53.353024
1,-6.216948,53.306872999999996
1,-6.3739300000000005,53.285915
1,-6.251151,53.339401
1,-6.101348000000001,53.20481899999999
1,-6.215799,53.331966
1,-6.259451,53.353024
1,-6.296474,53.350475
1,-6.251151,53.339401
1,-6.216948,53.306872999999996
1,-6.3739300000000005,53.285915
1,-6.215799,53.331966
1,-6.101348000000001,53.20481899999999
1,-6.296474,53.350475
1,-6.259451,53.353024
1,-6.216948,53.306872999999996
1,-6.3739300000000005,53.285915
1,-6.251151,53.339401
1,-6.331429,53.377541
1,-6.398540000000001,53.407047
1,-6.215799,53.331966
1,-6.101348000000001,53.20481899999999
1,-6.298764,53.389076
1,-6.259451,53.353024
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.140487,53.245388
1,-6.251151,53.339401
1,-6.331429,53.377541
1,-6.398540000000001,53.407047
1,-6.215799,53.331966
1,-6.296474,53.350475
1,-6.259451,53.353024
1,-6.140487,53.245388
1,-6.216948,53.306872999999996
1,-6.3739300000000005,53.285915
1,-6.298764,53.389076
1,-6.251151,53.339401
1,-6.331429,53.377541
1,-6.398540000000001,53.407047
1,-6.101348000000001,53.20481899999999
1,-6.215719,53.332145999999995
1,-6.259451,53.353024
1,-6.331909,53.32162099999999
1,-6.298764,53.389076
1,-6.3739300000000005,53.285915
1,-6.140487,53.245388
1,-6.331429,53.377541
1,-6.251151,53.339401
1,-6.216948,53.306872999999996
1,-6.398540000000001,53.407047
1,-6.215543,53.33235500000001
1,-6.259451,53.353024
1,-6.101348000000001,53.20481899999999
1,-6.298764,53.389076
1,-6.331909,53.32162099999999
1,-6.140487,53.245388
1,-6.216948,53.306872999999996
1,-6.3739300000000005,53.285915
1,-6.331429,53.377541
1,-6.398540000000001,53.407047
1,-6.30846,53.316448
1,-6.259451,53.353024
1,-6.101348000000001,53.20481899999999
1,-6.251151,53.339401
1,-6.298764,53.389076
1,-6.3739300000000005,53.285915
1,-6.331909,53.32162099999999
1,-6.140487,53.245388
1,-6.331429,53.377541
1,-6.216948,53.306872999999996
1,-6.421469,53.282341
1,-6.259451,53.353024
1,-6.331909,53.32162099999999
1,-6.101348000000001,53.20481899999999
1,-6.298764,53.389076
1,-6.30846,53.316448
1,-6.216948,53.306872999999996
1,-6.140487,53.245388
1,-6.3739300000000005,53.285915
1,-6.331429,53.377541
1,-6.315367,53.273293
1,-6.30846,53.316448
1,-6.259451,53.353024
1,-6.101348000000001,53.20481899999999
1,-6.421469,53.282341
1,-6.331909,53.32162099999999
1,-6.298764,53.389076
1,-6.3739300000000005,53.285915
1,-6.331429,53.377541
1,-6.216948,53.306872999999996
1,-6.315367,53.273293
1,-6.421469,53.282341
1,-6.30846,53.316448
1,-6.135662,53.295081999999994
1,-6.259451,53.353024
1,-6.101348000000001,53.20481899999999
1,-6.298764,53.389076
1,-6.331909,53.32162099999999
1,-6.140487,53.245388
1,-6.216948,53.306872999999996
1,-6.3739300000000005,53.285915
1,-6.315367,53.273293
1,-6.331429,53.377541
1,-6.421469,53.282341
1,-6.135662,53.295081999999994
1,-6.30846,53.316448
1,-6.2598970000000005,53.353283
1,-6.101348000000001,53.20481899999999
1,-6.3739300000000005,53.285915
1,-6.331909,53.32162099999999
1,-6.298764,53.389076
1,-6.216948,53.306872999999996
1,-6.315367,53.273293
1,-6.421469,53.282341
1,-6.30846,53.316448
1,-6.135662,53.295081999999994
1,-6.101348000000001,53.20481899999999
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.331429,53.377541
1,-6.315367,53.273293
1,-6.101348000000001,53.20481899999999
1,-6.421469,53.282341
1,-6.135662,53.295081999999994
1,-6.30846,53.316448
1,-6.2598970000000005,53.353283
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.331909,53.32162099999999
1,-6.315367,53.273293
1,-6.210623,53.460758
1,-6.421469,53.282341
1,-6.30846,53.316448
1,-6.135662,53.295081999999994
1,-6.101348000000001,53.20481899999999
1,-6.216948,53.306872999999996
1,-6.3739300000000005,53.285915
1,-6.331429,53.377541
1,-6.210623,53.460758
1,-6.135662,53.295081999999994
1,-6.101348000000001,53.20481899999999
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.210623,53.460758
1,-6.101348000000001,53.20481899999999
1,-6.135662,53.295081999999994
1,-6.216921,53.307087
1,-6.3739300000000005,53.285915
1,-6.216948,53.306872999999996
1,-6.101348000000001,53.20481899999999
1,-6.216921,53.307087
1,-6.216948,53.306872999999996
1,-6.210623,53.460758
1,-6.135662,53.295081999999994
1,-6.101348000000001,53.20481899999999
1,-6.216921,53.307087
1,-6.216948,53.306872999999996
1,-6.210623,53.460758
1,-6.244833,53.333801
1,-6.101348000000001,53.20481899999999
1,-6.216921,53.307087
1,-6.216948,53.306872999999996
1,-6.244833,53.333801
1,-6.135662,53.295081999999994
1,-6.101348000000001,53.20481899999999
1,-6.216921,53.307087
1,-6.216948,53.306872999999996
1,-6.210623,53.460758
1,-6.244833,53.333801
1,-6.216921,53.307087
1,-6.101348000000001,53.20481899999999
1,-6.216948,53.306872999999996
1,-6.244833,53.333801
1,-6.216921,53.307087
1,-6.101348000000001,53.20481899999999
1,-6.216948,53.306872999999996
1,-6.244833,53.333801
1,-6.101348000000001,53.20481899999999
1,-6.216921,53.307087
1,-6.216948,53.306872999999996
1,-6.244833,53.333801
1,-6.101348000000001,53.20481899999999
1,-6.216921,53.307087
1,-6.216948,53.306872999999996
1,-6.216921,53.307087
1,-6.101348000000001,53.20481899999999
1,-6.216948,53.306872999999996
1,-6.257874,53.34935
1,-6.101348000000001,53.20481899999999
1,-6.216921,53.307087
1,-6.216948,53.306872999999996
1,-6.257874,53.34935
1,-6.101348000000001,53.20481899999999
1,-6.216921,53.307087
1,-6.216948,53.306872999999996
1,-6.257874,53.34935
1,-6.101348000000001,53.20481899999999
1,-6.216921,53.307087
1,-6.291815,53.346249
1,-6.216948,53.306872999999996
1,-6.257874,53.34935
1,-6.101348000000001,53.20481899999999
1,-6.216948,53.306872999999996
1,-6.292064,53.346603
1,-6.257874,53.34935
1,-6.101348000000001,53.20481899999999
1,-6.216921,53.307087
1,-6.216948,53.306872999999996
1,-6.257874,53.34935
1,-6.216921,53.307087
1,-6.101348000000001,53.20481899999999
1,-6.216948,53.306872999999996
1,-6.101348000000001,53.20481899999999
1,-6.216921,53.307087
1,-6.216948,53.306872999999996
1,-6.257874,53.34935
1,-6.101348000000001,53.20481899999999
1,-6.216921,53.307087
1,-6.216948,53.306872999999996
1,-6.427141000000001,53.290817000000004
1,-6.215815,53.33179499999999
1,-6.101348000000001,53.20481899999999
1,-6.311609,53.373557999999996
1,-6.216921,53.307087
1,-6.474748,53.41941800000001
1,-6.427141000000001,53.290817000000004
1,-6.257874,53.34935
1,-6.215815,53.33179499999999
1,-6.101348000000001,53.20481899999999
1,-6.311609,53.373557999999996
1,-6.216921,53.307087
1,-6.474748,53.41941800000001
1,-6.216948,53.306872999999996
1,-6.427141000000001,53.290817000000004
1,-6.101348000000001,53.20481899999999
1,-6.215815,53.33179499999999
1,-6.311609,53.373557999999996
1,-6.216921,53.307087
1,-6.474748,53.41941800000001
1,-6.257411,53.390693999999996
1,-6.427141000000001,53.290817000000004
1,-6.216921,53.307087
1,-6.215815,53.33179499999999
1,-6.311609,53.373557999999996
1,-6.474748,53.41941800000001
1,-6.257411,53.390693999999996
1,-6.427141000000001,53.290817000000004
1,-6.215815,53.33179499999999
1,-6.311609,53.373557999999996
1,-6.216921,53.307087
1,-6.474748,53.41941800000001
1,-6.257411,53.390693999999996
1,-6.427141000000001,53.290817000000004
1,-6.215815,53.33179499999999
1,-6.216921,53.307087
1,-6.311609,53.373557999999996
1,-6.474748,53.41941800000001
1,-6.427141000000001,53.290817000000004
1,-6.216921,53.307087
1,-6.311609,53.373557999999996
1,-6.215815,53.33179499999999
1,-6.474748,53.41941800000001
1,-6.311609,53.373557999999996
1,-6.216921,53.307087
1,-6.215815,53.33179499999999
1,-6.2598970000000005,53.353283
1,-6.427141000000001,53.290817000000004
1,-6.215815,53.33179499999999
1,-6.216921,53.307087
1,-6.311609,53.373557999999996
1,-6.2598970000000005,53.353283
1,-6.216921,53.307087
1,-6.215815,53.33179499999999
1,-6.2598970000000005,53.353283
1,-6.427141000000001,53.290817000000004
1,-6.215815,53.33179499999999
1,-6.311609,53.373557999999996
1,-6.216921,53.307087
1,-6.2598970000000005,53.353283
1,-6.216921,53.307087
1,-6.215815,53.33179499999999
1,-6.2598970000000005,53.353283
1,-6.215815,53.33179499999999
1,-6.216921,53.307087
1,-6.2598970000000005,53.353283
1,-6.2598970000000005,53.353283
1,-6.216921,53.307087
1,-6.2157919999999995,53.332039
1,-6.216921,53.307087
1,-6.2598970000000005,53.353283
1,-6.128717,53.246502
1,-6.216921,53.307087
1,-6.128717,53.246502
1,-6.2598970000000005,53.353283
1,-6.216921,53.307087
1,-6.128717,53.246502
1,-6.262055,53.39117099999999
1,-6.216921,53.307087
1,-6.128717,53.246502
1,-6.262055,53.39117099999999
1,-6.216921,53.307087
1,-6.262055,53.39117099999999
1,-6.128717,53.246502
1,-6.216921,53.307087
1,-6.128717,53.246502
1,-6.262055,53.39117099999999
1,-6.152951,53.272766000000004
1,-6.216921,53.307087
1,-6.262055,53.39117099999999
1,-6.216921,53.307087
1,-6.152951,53.272766000000004
1,-6.128717,53.246502
1,-6.262055,53.39117099999999
1,-6.152951,53.272766000000004
1,-6.216921,53.307087
1,-6.375155,53.332527
1,-6.152951,53.272766000000004
1,-6.216921,53.307087
1,-6.262055,53.39117099999999
1,-6.216921,53.307087
1,-6.152951,53.272766000000004
1,-6.263916,53.352455000000006
1,-6.375155,53.332527
1,-6.152951,53.272766000000004
1,-6.216921,53.307087
1,-6.263916,53.352455000000006
1,-6.262055,53.39117099999999
1,-6.375155,53.332527
1,-6.152951,53.272766000000004
1,-6.216921,53.307087
1,-6.263916,53.352455000000006
1,-6.216921,53.307087
